ARI,Body_Noun_No,Body_Verb_No,Jaccard_Similarity,LDA_Topic_00,LDA_Topic_01,Label,NounProbability,PrepositionProbability,VerbProbability,average_token_length,avg_negative_polarity,avg_positive_polarity,max_negative_polarity,max_positive_polarity,min_negative_polarity,min_positive_polarity,n_non_stop_unique_tokens,n_non_stop_words,n_tokens_content,n_tokens_title,n_unique_tokens,rate_of_negative_words,rate_of_negative_words_nn,rate_of_positive_words,rate_of_positive_words_nn,text_sentiment_polarity,text_subjectivity,title_abs_sentiment_polarity,title_sentiment_polarity,title_subjectivity
-21.43,0,0,0.023911305142870373,0.5,0.5,FAKE,0.0008424355101092261,0.00015878056525881233,0.0008962868117797695,0.0,0.0,0.0,-99.0,0.0,0.0,99.0,1.0,0.0,0,15,0.2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.29334119763379,245,183,0.02751364197454147,0.5183192576467561,0.4816807423532438,FAKE,0.0010457820125493841,0.000476341695776437,0.00025608194622279127,3.2424242424242418,-0.32791666666666675,0.3237639553429027,-0.1,0.7,-1.0,0.13636363636363635,1.0511363636363635,0.7320075757575758,1055,20,71.4,0.00946969696969697,1.0,0.017992424242424244,1.9,0.08362766175266174,0.4874063999063997,0.0,0.0,0.0
16.915510948905112,266,107,0.012505471223960032,0.34076464789354216,0.6592353521064578,FAKE,0.00043574250522891006,0.00015878056525881233,0.001024327784891165,4.645200486026732,-0.14791666666666667,0.3902447552447553,-0.1,1.0,-0.3333333333333333,0.05,1.017010935601458,0.6464155528554071,822,20,75.2,0.009720534629404616,1.0,0.031591737545565005,3.25,0.17926060606060604,0.4085020202020202,0.5,0.5,0.5
12.448280770018435,137,72,0.014484750322365328,0.997717630353502,,FAKE,5.809900069718801e-05,0.0012702445220704986,0.00012804097311139564,4.312621359223302,-0.5108333333333334,0.3491101491101491,-0.25,0.7,-1.0,0.1,1.0116504854368933,0.6932038834951456,514,15,55.6,0.019417475728155338,1.0,0.03495145631067961,1.8,0.01764485514485514,0.5943625818625818,0.0,0.0,0.0
5.58925,13,5,0.013190176474009729,0.9559997126639158,0.044000287336084194,FAKE,0.00011619800139437602,0.00031756113051762465,0.00038412291933418694,4.560975609756096,0.0,0.4,-99.0,0.8,0.0,0.8,0.9512195121951221,0.7804878048780488,40,23,7.4,0.024390243902439025,1.0,0.04878048780487805,2.0,0.8,1.0,0.0,0.0,0.0
5.919473684210527,19,9,0.005507454809340341,0.9771001512970772,0.022899848702922943,FAKE,5.809900069718801e-05,0.00015878056525881233,0.00012804097311139564,4.517241379310343,0.0,0.4472727272727273,-99.0,0.8,0.0,0.13636363636363635,1.0344827586206895,0.6206896551724138,57,15,9.8,0.017241379310344827,1.0,0.08620689655172414,5.0,0.4872727272727273,0.6709090909090909,0.0,0.0,0.0
5.58925,13,5,0.0373846616288762,0.9561429493254072,0.04385705067459277,FAKE,0.0006778216748005268,0.0006351222610352493,0.0006402048655569782,4.560975609756096,0.0,0.4,-99.0,0.8,0.0,0.8,0.9512195121951221,0.7804878048780488,40,22,7.4,0.024390243902439025,1.0,0.04878048780487805,2.0,0.8,1.0,0.35714285714285715,0.35714285714285715,0.5714285714285714
12.238836918806383,189,109,0.00014403913329482526,0.9959990600892804,,FAKE,0.00029049500348594004,0.0006351222610352493,0.00025608194622279127,3.981707317073171,-0.4916666666666666,0.3144615800865801,-0.125,0.8,-1.0,0.0625,1.0121951219512195,0.6280487804878049,655,27,64.2,0.013719512195121951,1.0,0.042682926829268296,3.111111111111111,0.09424989692846836,0.4681534735106164,0.16818181818181818,0.16818181818181818,0.2772727272727273
10.958199513381992,78,34,0.016675381946367876,0.6477900183189416,0.3522099816810584,FAKE,0.0006971880083662561,0.0007939028262940616,0.00025608194622279127,4.4363636363636365,-0.2520833333333333,0.4733766233766234,-0.125,1.0,-0.6,0.2,1.0363636363636364,0.6436363636363637,274,19,32.6,0.029090909090909087,1.0,0.04,1.375,0.13293650793650796,0.44499007936507934,0.1875,0.1875,0.375
7.865757575757577,172,83,0.010538354587106023,0.9978191130339514,,FAKE,0.00022271283600588737,0.00015878056525881233,0.00012804097311139564,4.215434083601286,-0.4187301587301587,0.4922811059907834,-0.1,0.9,-1.0,0.2,1.0064308681672025,0.6607717041800643,621,15,62.4,0.024115755627009645,1.0,0.04983922829581994,2.066666666666667,0.17943223443223447,0.5207615995115995,0.10000000000000002,-0.10000000000000002,0.7666666666666666
11.154197674418604,68,28,0.01195664087407032,0.9950014039005292,,FAKE,4.841583391432334e-05,0.00031756113051762465,0.0012804097311139564,4.046296296296297,-0.1675,0.2587012987012987,-0.1,0.5,-0.4,0.16,1.0324074074074074,0.7268518518518519,215,28,31.8,0.023148148148148147,1.0,0.050925925925925916,2.2,0.13871848739495796,0.3446498599439776,0.25,0.25,0.2
12.891428571428573,11,5,0.0436621147787579,0.969011735452314,0.03098826454768609,FAKE,1.9366333565729336e-05,0.00031756113051762465,0.0007682458386683739,3.4722222222222223,-0.3854166666666667,0.10000000000000002,-0.16666666666666666,0.2,-0.875,0.1,1.0,0.6944444444444444,35,24,6.8,0.1111111111111111,1.0,0.08333333333333333,0.75,-0.3979166666666667,0.6583333333333333,0.5208333333333334,-0.5208333333333334,0.7166666666666667
4.33979813664596,30,14,0.014758370151301853,0.9899675105680984,0.010032489431901631,FAKE,0.0006100395073204741,0.0014290250873293109,0.0007682458386683739,4.032258064516129,-0.1111111111111111,0.2,-0.16666666666666666,0.5,-0.16666666666666666,0.1,1.0,0.7311827956989247,92,22,12.2,0.03225806451612903,1.0,0.053763440860215055,1.6666666666666667,0.07685185185185188,0.3851851851851852,0.225,-0.225,0.6666666666666666
19.35740384615385,151,87,0.011361738958517444,0.9790326586828692,0.020967341317130773,FAKE,3.873266713145867e-05,0.00031756113051762465,0.007426376440460947,4.404990403071016,-0.2606481481481482,0.29111111111111115,-0.05,0.8,-0.5,0.1,1.0095969289827256,0.6084452975047985,520,29,54.4,0.023032629558541268,1.0,0.023032629558541268,1.0,0.008915989159891597,0.3377642276422764,0.5,0.5,0.35
8.48,18,9,0.03764740655364154,0.9723783006402168,0.0276216993597833,FAKE,1.9366333565729336e-05,0.00412829469672912,0.003201024327784891,4.2586206896551735,-0.07777777777777779,0.2525,-0.1555555555555556,0.9,-0.1555555555555556,0.0625,0.9655172413793104,0.5862068965517241,57,13,9.8,0.03448275862068965,1.0,0.08620689655172414,2.5,0.1844907407407408,0.4523148148148149,0.125,0.125,0.4
20.895384615384614,18,3,0.013746886274235764,0.9699854599727876,0.030014540027212325,FAKE,0.0007068711751491208,0.0007939028262940616,0.00025608194622279127,4.725,0.0,0.0,-99.0,0.0,0.0,99.0,1.0,0.725,39,19,6.0,0.025,1.0,0.025,1.0,0.0,0.0,0.40625,0.40625,0.75
13.178767843068572,203,90,0.0036905983334443054,0.35195322132629075,0.6480467786737093,FAKE,0.0004551088387946394,0.00031756113051762465,0.00025608194622279127,3.9833887043189367,-0.4115079365079365,0.4420454545454545,-0.125,1.0,-1.0,0.0625,1.028239202657807,0.686046511627907,601,27,58.4,0.02325581395348837,1.0,0.01827242524916944,0.7857142857142857,-0.02293906810035843,0.5909498207885305,0.4527777777777778,-0.4527777777777778,0.6444444444444445
9.803320802005013,111,54,0.008913552719509624,0.9938498752965887,,FAKE,0.0001549306685258347,0.00031756113051762465,0.00012804097311139564,4.026239067055394,-0.125,0.2278409090909091,-0.25,0.5,-0.25,0.1,0.9708454810495628,0.6618075801749271,342,17,39.2,0.005830903790087464,1.0,0.023323615160349854,4.0,0.14297520661157026,0.3576446280991736,0.0,0.0,0.0
8.70080459770115,38,22,0.016995611849464694,0.986725029195022,0.013274970804978041,FAKE,0.00012588116817724068,0.00031756113051762465,0.00025608194622279127,4.3076923076923075,-0.1888888888888889,0.28409090909090906,-0.16666666666666666,0.5,-0.4000000000000001,0.13636363636363635,1.0683760683760684,0.6068376068376068,116,19,18.0,0.02564102564102564,1.0,0.034188034188034185,1.3333333333333333,0.05867003367003365,0.39865319865319865,0.06818181818181818,0.06818181818181818,0.25
8.543399999999998,28,9,0.005836215415019763,0.9866286158652328,0.013371384134767295,FAKE,0.00013556433496010535,0.0011114639568116863,0.00025608194622279127,4.315789473684212,-0.10370370370370373,0.2619047619047619,-0.1555555555555556,0.5,-0.1555555555555556,0.21428571428571427,0.9342105263157896,0.7894736842105263,75,9,11.8,0.03947368421052632,1.0,0.05263157894736842,1.3333333333333333,0.1723015873015873,0.4641269841269841,0.1555555555555556,-0.1555555555555556,0.2888888888888889
11.739157894736842,58,30,0.005268882669233153,0.012117416822139359,0.9878825831778606,FAKE,8.714850104578201e-05,0.00031756113051762465,0.00025608194622279127,4.49738219895288,-0.171875,0.3552083333333333,-0.1875,0.5,-0.25,0.16666666666666666,0.9947643979057592,0.6858638743455497,190,13,28.2,0.020942408376963352,1.0,0.041884816753926704,2.0,0.09401041666666668,0.39201388888888894,0.0,0.0,0.0
4.260217391304348,21,11,0.005816886574680696,0.9813514537575844,0.01864854624241568,FAKE,3.873266713145867e-05,0.00015878056525881233,0.00012804097311139564,3.571428571428572,0.0,0.05,-99.0,0.1,0.0,0.1,0.9857142857142858,0.6,69,32,11.0,0.014285714285714284,1.0,0.028571428571428567,2.0,0.15625,1.0,0.0,0.0,1.0
9.12,14,4,0.005836215415019763,0.9577819414985896,0.04221805850141035,FAKE,0.00014524750174297002,0.00206414734836456,0.00012804097311139564,4.827586206896552,0.0,0.0,-99.0,0.0,0.0,99.0,1.0689655172413792,0.6896551724137931,28,28,5.8,0.03448275862068965,1.0,0.03448275862068965,1.0,0.0,0.125,0.012499999999999995,0.012499999999999995,0.35625
16.94842105263158,53,13,0.024655633122788425,0.08618278406876356,0.9138172159312364,FAKE,0.0008618018436749555,0.00015878056525881233,0.0015364916773367477,5.0782608695652165,-0.05,0.24545454545454545,-0.1,0.6,-0.1,0.13636363636363635,1.0695652173913044,0.7826086956521741,114,15,17.8,0.017391304347826087,1.0,0.02608695652173913,1.5,0.05785123966942149,0.2390495867768595,0.0,0.0,0.0
21.720998995983933,200,111,0.007496858858020382,0.9957372060540316,,FAKE,0.001752653187698505,0.00031756113051762465,0.0005121638924455825,4.455639097744361,-0.3361111111111111,0.31752023338979857,-0.125,1.0,-0.6,0.1,1.0165413533834586,0.6601503759398496,664,15,70.8,0.022556390977443608,1.0,0.03458646616541353,1.5333333333333334,0.037962509188924284,0.4545066568651474,0.0,0.0,0.0
19.961039562289567,431,181,0.0405324974927252,0.6154490450968964,0.3845509549031036,FAKE,0.0016267720195212642,0.0022229279136233727,0.00025608194622279127,4.615265998457981,-0.17722222222222225,0.2590671523598353,-0.05,0.6,-0.5,0.05,1.013107170393215,0.6954510408635313,1296,13,109.2,0.01156515034695451,1.0,0.03161141094834233,2.7333333333333334,0.09049340810704448,0.3911378394332941,0.13181818181818186,-0.13181818181818186,0.5772727272727273
18.361602536477253,500,156,0.013267479994600422,0.6934171264906014,0.3065828735093986,FAKE,0.006332791075993493,0.0007939028262940616,0.00012804097311139564,4.666160849772383,-0.19371980676328504,0.3188750438750438,-0.05,0.7,-0.6,0.05,1.0235204855842186,0.6987860394537178,1317,11,116.0,0.017450682852807285,1.0,0.02807283763277693,1.608695652173913,0.0825036075036075,0.3823852489582827,0.1,0.1,0.4
16.1639358906989,1839,802,0.014801277300337897,0.9093769718547084,0.09062302814529163,FAKE,0.004221860717328996,0.0006351222610352493,0.0016645326504481433,4.4777583187390535,-0.3118655407899595,0.3337745805392865,-0.05,1.0,-1.0,0.05000000000000002,1.0157618213660244,0.6749562171628721,5709,14,356.0,0.015061295971978984,1.0,0.026795096322241682,1.7790697674418603,0.05300378834974135,0.38550648220361,0.0,0.0,0.0
24.517413399847946,1341,450,0.007307748193232294,0.9996747856330562,,FAKE,0.0007165543419319854,0.00206414734836456,0.0005121638924455825,4.65314722149065,-0.2544859871031745,0.3314479137883393,-0.05,1.0,-0.7142857142857143,0.05000000000000002,1.0421385304187516,0.6937055570186988,3796,12,254.4,0.01685541216750066,1.0,0.02475638662101659,1.46875,0.05076842358421306,0.3498266003002845,0.0,0.0,0.0
20.978634408602158,220,81,0.028899741210906826,0.5956097256959527,0.4043902743040472,FAKE,0.0008327523433263615,0.006192442045093681,0.0007682458386683739,4.608695652173913,-0.1869047619047619,0.32166666666666666,-0.125,0.6,-0.4,0.1,1.035426731078905,0.6859903381642513,620,19,63.4,0.011272141706924315,1.0,0.0322061191626409,2.8571428571428568,0.10670731707317073,0.4775842044134728,0.0,0.0,0.0
17.21522058823529,188,68,0.011592258429166674,0.9964222286748824,,FAKE,0.00019366333565729336,0.00031756113051762465,0.0029449423815621,4.587155963302751,-0.40995238095238096,0.2311861471861472,-0.1,0.5,-0.8,0.05,1.0458715596330277,0.6954128440366972,544,14,60.2,0.027522935779816515,1.0,0.027522935779816515,1.0,-0.06384508348794063,0.4828123067408782,0.2,-0.2,0.35
14.993673469387753,57,13,0.0018764150668783336,0.9917730436128972,,FAKE,0.0003001781702688047,0.00015878056525881233,0.0012804097311139564,4.581081081081081,-0.08333333333333333,0.4804232804232805,-0.125,1.0,-0.125,0.16666666666666666,1.0202702702702702,0.7635135135135135,147,13,22.2,0.020270270270270268,1.0,0.060810810810810814,3.0,0.3133699633699634,0.4157509157509158,0.125,-0.125,0.125
25.94511111111111,105,26,0.017896090582663317,0.983226413936246,0.016773586063753898,FAKE,0.0003970098380974514,0.00015878056525881233,0.0006402048655569782,4.3099630996309966,-0.0625,0.3264718614718615,-0.125,0.8,-0.125,0.1,1.0405904059040592,0.7380073800738007,270,20,35.8,0.007380073800738006,1.0,0.07380073800738007,10.0,0.24275308025308026,0.461476023976024,0.0,0.0,0.0
20.1090251572327,147,68,0.008209269060829912,0.2052984790413563,0.7947015209586437,FAKE,0.00014524750174297002,0.00031756113051762465,0.0015364916773367477,4.589958158995816,-0.2,0.40208333333333335,-0.1,0.8,-0.6,0.1,1.0397489539748954,0.6527196652719666,477,12,50.0,0.012552301255230124,1.0,0.02510460251046025,2.0,0.11328125,0.36640625,0.0625,0.0625,0.5
17.335709219858153,29,16,0.01857785251159139,0.987089665319192,0.012910334680807914,FAKE,0.0002420791695716167,0.00031756113051762465,0.0033290653008962866,4.852631578947369,-0.35,0.2916666666666667,-0.7,0.5,-0.7,0.375,1.0210526315789474,0.7473684210526316,94,13,15.4,0.021052631578947368,1.0,0.03157894736842105,1.5,0.025000000000000005,0.5217032967032967,0.0,0.0,0.0
16.595325443786983,57,16,0.0037802730037798603,0.9937813459267476,,FAKE,0.00014524750174297002,0.00015878056525881233,0.00012804097311139564,4.458823529411765,0.0,0.2984693877551021,-99.0,0.5,0.0,0.1,0.9941176470588236,0.7294117647058823,169,11,21.4,0.005882352941176471,1.0,0.041176470588235294,7.0,0.16071428571428573,0.50989010989011,0.3,-0.3,0.1
13.50174603174603,68,25,0.0026119402985074628,0.9935110292700882,,FAKE,0.00026144550313734604,0.00031756113051762465,0.00012804097311139564,4.526315789473684,-0.3666666666666667,0.35,-0.2,0.8,-0.6,0.1,1.0157894736842106,0.7,189,15,27.0,0.03157894736842105,1.0,0.021052631578947368,0.6666666666666666,-0.06666666666666665,0.3875,0.0,0.0,0.0
18.128386123680247,79,34,0.01042633082928365,0.8848723964726335,0.11512760352736655,FAKE,0.0024304748624990316,0.005874880914576056,0.00025608194622279127,4.468468468468467,-0.0851851851851852,0.2787878787878788,-0.1,0.8,-0.1555555555555556,0.1,1.0135135135135136,0.7477477477477478,221,13,30.8,0.013513513513513514,1.0,0.027027027027027032,2.0,0.09169472502805837,0.3082210998877665,0.0,0.0,0.16666666666666666
20.961936357005392,741,280,0.029941879937401588,0.9906793523845416,,FAKE,0.00044542567201177473,0.00031756113051762465,0.00025608194622279127,4.697858472998138,-0.2751893939393939,0.29327174051438754,-0.05,1.0,-0.8,0.03333333333333333,1.0293296089385475,0.7001862197392924,2147,18,178.8,0.020484171322160148,1.0,0.03165735567970205,1.5454545454545454,0.041859576393474686,0.387913232404758,0.0,0.0,0.0
20.61973074046373,204,71,0.01836227944094657,0.9971477571419955,,FAKE,0.0003292276706173987,0.00031756113051762465,0.00025608194622279127,4.574912891986064,-0.205,0.32864782276546983,-0.1,0.7,-0.4,0.05000000000000002,1.024390243902439,0.7299651567944251,573,14,64.0,0.008710801393728224,1.0,0.02961672473867596,3.4,0.05876623376623377,0.3809684995855209,0.0,0.0,0.4
18.765741303613645,124,46,0.0,0.9854761304893686,0.014523869510631502,FAKE,0.00023239600278875203,0.000476341695776437,0.00025608194622279127,4.6393939393939405,-0.2645833333333333,0.4416666666666667,-0.125,1.0,-0.6,0.05,1.0545454545454545,0.7363636363636363,329,14,41.0,0.01212121212121212,1.0,0.01818181818181818,1.5,0.09362745098039216,0.42205882352941176,0.0,0.0,0.0
26.806238938053106,92,25,0.010960599625190614,0.9779640448526942,0.022035955147305858,FAKE,0.0025854055310248663,0.00031756113051762465,0.003969270166453265,4.2246696035242275,0.0,0.3604562104562105,-99.0,0.9,0.0,0.1,1.0440528634361232,0.748898678414097,226,17,31.0,0.004405286343612335,1.0,0.05726872246696035,13.0,0.292870670995671,0.4745400432900433,0.35714285714285715,0.35714285714285715,0.5714285714285714
16.555674055954746,603,348,0.013286348256952006,0.9700986585063678,0.029901341493632223,FAKE,0.0005035246727089627,0.00031756113051762465,0.00038412291933418694,4.450023685457129,-0.4393828960155491,0.34024193548387105,-0.05,1.0,-1.0,0.0625,1.0170535291331122,0.6674561819043108,2110,19,164.6,0.023211747986736142,1.0,0.02936996684036002,1.2653061224489797,-0.005464359656906235,0.4751530612244899,0.0,0.0,0.0
11.862965788825994,148,80,0.013254412518785305,0.9973893872077396,,FAKE,0.0007068711751491208,0.00031756113051762465,0.00012804097311139564,4.075156576200418,-0.3630952380952381,0.3442460317460318,-0.125,0.8,-1.0,0.1,1.0396659707724425,0.6784968684759917,478,13,54.2,0.014613778705636744,1.0,0.025052192066805846,1.7142857142857142,0.06909937888198757,0.5349378881987578,0.0,0.0,0.0
18.212146118721463,216,99,0.010982568895840235,0.9974596182913792,,FAKE,0.004948098226043846,0.005874880914576056,0.00038412291933418694,4.5349544072948325,-0.2232248520710059,0.2811688311688312,-0.05,0.5,-1.0,0.1,1.0288753799392096,0.6671732522796353,657,13,69.8,0.019756838905775075,1.0,0.02127659574468085,1.0769230769230769,0.018964558169103616,0.3507974033542216,0.0,0.0,0.0
16.717488893632346,868,427,0.02149031186558444,0.9992709683304892,,FAKE,0.001810752188395693,0.0007939028262940616,0.00038412291933418694,4.337423312883436,-0.31158873805932624,0.36966831290774943,-0.05,1.0,-0.7,0.05,1.0205521472392638,0.6395705521472392,3259,11,219.8,0.015644171779141104,1.0,0.04355828220858896,2.784313725490196,0.1361506774878868,0.5014290360801993,0.2857142857142857,0.2857142857142857,0.5357142857142857
20.028896251811965,409,183,0.02453988346945655,0.10711334577231037,0.8928866542276896,FAKE,0.0010264156789836548,0.00015878056525881233,0.00038412291933418694,4.562215477996965,-0.2943650793650792,0.4226366656599215,-0.1,1.0,-1.0,0.03333333333333333,1.0273141122913505,0.6631259484066768,1317,14,117.6,0.026555386949924133,1.0,0.032625189681335355,1.2285714285714286,0.06433876580935408,0.3565104829810713,0.009090909090909087,0.009090909090909087,0.13863636363636364
13.712455125177135,233,131,0.013286348256952006,0.5148509022699159,0.48514909773008397,FAKE,0.0011522968471608956,0.0007939028262940616,0.004737516005121639,4.249714937286203,-0.21506410256410252,0.36555389055389054,-0.1,1.0,-0.5,0.05000000000000002,1.0136830102622576,0.636259977194983,876,20,79.8,0.01482326111744584,1.0,0.04446978335233751,3.0,0.17282450622294376,0.4492079274891775,0.0,0.0,0.0
11.73611806797853,257,189,0.016569887540084,0.998396833488834,,FAKE,0.006749167247656673,0.00015878056525881233,0.0006402048655569782,4.228460793804453,-0.3799242424242424,0.4196239950525665,-0.025,0.8,-1.0,0.13636363636363635,1.0096805421103578,0.6050338818973863,1032,18,85.2,0.010648596321393998,1.0,0.033881897386253634,3.1818181818181817,0.14044038600288594,0.4769031385281386,0.0,0.0,0.0
13.389596434493905,1865,689,0.025649207189091704,0.9990885109487108,,FAKE,8.714850104578201e-05,0.004445855827246745,0.00012804097311139564,4.610112983885905,-0.297558479532164,0.3489520846217274,-0.05,1.0,-1.0,0.03333333333333333,1.0457492128171884,0.7049453602518985,5398,21,406.4,0.017595851083533988,1.0,0.031116873495091683,1.7684210526315791,0.07363063805423052,0.42082856672669,0.0,0.0,1.0
7.219868421052631,20,11,0.017160768418337895,0.5731049568643337,0.4268950431356663,FAKE,0.0002130296692230227,0.00015878056525881233,0.00038412291933418694,4.012987012987013,-0.0625,0.0,-0.125,0.0,-0.125,99.0,0.922077922077922,0.6363636363636364,76,1,11.4,0.025974025974025976,1.0,0.012987012987012988,0.5,-0.041666666666666664,0.2083333333333333,0.0,0.0,0.0
16.996936416184973,54,24,0.02019515734701141,0.8163732876891479,0.18362671231085206,FAKE,0.00016461383530869936,0.00015878056525881233,0.00012804097311139564,4.459770114942528,-0.10714285714285714,0.18000000000000002,-0.125,0.4000000000000001,-0.125,0.1,0.9770114942528736,0.6091954022988506,173,1,22.6,0.040229885057471264,1.0,0.02873563218390805,0.7142857142857143,0.02857142857142858,0.425,0.0,0.0,0.0
14.338255813953488,36,28,0.036224634653535766,0.9911026581095388,,FAKE,7.746533426291734e-05,0.00015878056525881233,0.003585147247119078,4.138461538461539,-0.2791666666666667,0.5333333333333333,-0.2,1.0,-0.6666666666666666,0.6,0.9307692307692308,0.6615384615384615,129,1,19.0,0.030769230769230767,1.0,0.02307692307692308,0.75,0.06904761904761904,0.625,0.0,0.0,0.0
9.021153846153847,18,15,0.011352389240854913,0.983802492545404,0.016197507454596145,FAKE,0.0002130296692230227,0.00015878056525881233,0.001024327784891165,3.6582278481012658,-0.1625,0.2285714285714285,-0.05,0.5,-0.5,0.2,1.0,0.569620253164557,78,1,12.2,0.05063291139240506,1.0,0.05063291139240506,1.0,0.03775510204081632,0.4831065759637188,0.0,0.0,0.0
10.536924882629107,40,25,0.014179823776988591,0.9914165057353655,,FAKE,0.0002130296692230227,0.00015878056525881233,0.00012804097311139564,4.244755244755245,-0.20000000000000004,0.25,-0.2,0.4000000000000001,-0.4,0.35,0.9300699300699301,0.6573426573426573,142,1,20.0,0.02097902097902098,1.0,0.02097902097902098,1.0,0.021428571428571432,0.3857142857142857,0.0,0.0,0.0
10.536924882629107,40,25,0.009273197984252884,0.9914123037794772,,FAKE,0.00016461383530869936,0.0036519530009526836,0.00025608194622279127,4.244755244755245,-0.20000000000000004,0.25,-0.2,0.4000000000000001,-0.4,0.35,0.9300699300699301,0.6573426573426573,142,1,20.0,0.02097902097902098,1.0,0.02097902097902098,1.0,0.021428571428571432,0.3857142857142857,0.0,0.0,0.0
14.338255813953488,36,28,0.002270209709264918,0.9911020694248852,,FAKE,7.746533426291734e-05,0.00031756113051762465,0.00025608194622279127,4.138461538461539,-0.2791666666666667,0.5333333333333333,-0.2,1.0,-0.6666666666666666,0.6,0.9307692307692308,0.6615384615384615,129,1,19.0,0.030769230769230767,1.0,0.02307692307692308,0.75,0.06904761904761904,0.625,0.0,0.0,0.0
